Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine
6201,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 1, 2, 6.00, 64.85, 2.50, 1.00, 0.00, 
6211,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 2, 1, 6.00, 65.09, 2.50, 1.00, 0.00, 
6216, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 412, 15, 
6227,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 2, 1, 3, 8.00, 60.31, 2.50, 1.00, 0.00, 
6232,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 3, 0, 7.00, 60.31, 2.50, 1.00, 0.00, 
6241,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 3, 0, 2, 8.00, 60.53, 2.50, 1.00, 0.00, 
6251,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 3, 0, 2, 2, 8.00, 60.75, 2.50, 1.00, 0.00, 
6261,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 0, 2, 2, 2, 9.00, 58.46, 2.50, 1.00, 0.00, 
6271,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 2, 2, 2, 2, 8.00, 61.18, 2.50, 1.00, 0.00, 
6281,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 2, 2, 10.00, 56.38, 2.50, 1.00, 0.00, 
6291,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 2, 3, 11.00, 54.07, 2.50, 1.00, 0.00, 
6301,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 3, 2, 11.00, 54.26, 2.50, 1.00, 0.00, 
6311,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 3, 2, 2, 11.00, 54.45, 2.50, 1.00, 0.00, 
6315, 0.00, 0.00, 0.00, 0.16, 0.49, -10.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.56, -104.87, -9.56, 0.00, 0.01, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2, 0, 409, 6, 
6336,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 2, 2, 7, 16.00, 42.09, 2.50, 1.00, 0.00, 
6341,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 2, 7, 1, 15.00, 42.09, 2.50, 1.00, 0.00, 
6347,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 7, 1, 1, 13.00, 49.76, 2.50, 1.00, 0.00, 
6352,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 7, 1, 1, 2, 13.00, 49.76, 2.50, 1.00, 0.00, 
6361,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 1, 1, 2, 2, 13.00, 49.93, 2.50, 1.00, 0.00, 
6371,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 2, 2, 2, 8.00, 62.65, 2.50, 1.00, 0.00, 
6381,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 2, 3, 10.00, 57.85, 2.50, 1.00, 0.00, 
6391,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 3, 2, 11.00, 55.54, 2.50, 1.00, 0.00, 
6401,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 3, 2, 3, 12.00, 53.22, 2.50, 1.00, 0.00, 
6411,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 2, 3, 3, 13.00, 50.89, 2.50, 1.00, 0.00, 
6415, 109.75, -3.69, -174.81, -1.90, 1.21, -9.88, 0.12, 0.70, -0.80, -0.64, 0.87, -9.74, 3.56, -101.25, -9.88, -0.00, -0.03, -0.04, 109.69, -3.69, -174.81, 0.06, 0.82, 0.57, -0.00, 3, 109, 415, 7, 
6433,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 3, 3, 6, 17.00, 41.02, 2.50, 1.00, 0.00, 
6439,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 6, 2, 16.00, 41.02, 2.50, 1.00, 0.00, 
6445,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 6, 2, 1, 15.00, 46.17, 2.50, 1.00, 0.00, 
6451,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 6, 2, 1, 2, 14.00, 46.17, 2.50, 1.00, 0.00, 
6461,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 2, 1, 2, 3, 14.00, 48.83, 2.50, 1.00, 0.00, 
6471,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 2, 3, 2, 10.00, 59.03, 2.50, 1.00, 0.00, 
6481,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 3, 2, 3, 11.00, 56.72, 2.50, 1.00, 0.00, 
6491,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 2, 3, 3, 13.00, 51.89, 2.50, 1.00, 0.00, 
6501,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 3, 3, 2, 13.00, 52.06, 2.50, 1.00, 0.00, 
6511,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 2, 3, 13.00, 52.23, 2.50, 1.00, 0.00, 
6515, 109.81, -3.62, -175.06, -0.70, -1.64, -8.18, -0.09, 0.30, 1.07, -0.61, 0.84, -9.75, 1.00, -61.00, -4.87, -0.03, 0.05, 0.01, 109.81, -3.56, -175.00, 0.05, 0.82, 0.57, -0.00, 3, 109, 419, 9, 
6531,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 2, 3, 6, 17.00, 42.36, 2.50, 1.00, 0.00, 
6536,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 3, 6, 2, 16.00, 42.36, 2.50, 1.00, 0.00, 
6541,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 6, 2, 1, 14.00, 50.02, 2.50, 1.00, 0.00, 
6551,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 6, 2, 1, 3, 15.00, 47.67, 2.50, 1.00, 0.00, 
6561,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 2, 1, 3, 3, 15.00, 47.82, 2.50, 1.00, 0.00, 
6571,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 3, 3, 3, 12.00, 55.50, 2.50, 1.00, 0.00, 
6581,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 3, 3, 3, 3, 13.00, 53.17, 2.50, 1.00, 0.00, 
6591,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 2, 14.00, 50.83, 2.50, 1.00, 0.00, 
6601,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 2, 4, 15.00, 48.48, 2.50, 1.00, 0.00, 
6611,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 2, 4, 3, 15.00, 48.63, 2.50, 1.00, 0.00, 
6615, 109.75, -3.62, -174.87, -1.74, 1.97, -9.70, 1.30, -0.61, 0.50, -0.63, 0.87, -9.74, 2.19, -60.50, -3.25, -0.09, -0.05, -0.02, 109.75, -3.69, -174.87, 0.05, 0.82, 0.57, -0.00, 3, 109, 408, 7, 
6631,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 4, 3, 6, 18.00, 41.25, 2.50, 1.00, 0.00, 
6636,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 4, 3, 6, 1, 16.00, 41.25, 2.50, 1.00, 0.00, 
6642,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 6, 1, 2, 16.00, 46.39, 2.50, 1.00, 0.00, 
6651,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 6, 1, 2, 2, 14.00, 46.39, 2.50, 1.00, 0.00, 
6661,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 1, 2, 2, 3, 14.00, 51.55, 2.50, 1.00, 0.00, 
6671,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 3, 3, 11.00, 59.24, 2.50, 1.00, 0.00, 
6681,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 3, 3, 3, 13.00, 54.41, 2.50, 1.00, 0.00, 
6691,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 3, 3, 14.00, 52.07, 2.50, 1.00, 0.00, 
6701,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 49.72, 2.50, 1.00, 0.00, 
6711,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 49.87, 2.50, 1.00, 0.00, 
6715, 109.75, -3.56, -175.00, -0.19, -0.33, -9.27, 0.42, -1.18, 0.47, -0.61, 0.84, -9.75, -1.06, -60.69, -4.69, -0.01, 0.03, -0.00, 109.75, -3.56, -175.00, 0.05, 0.82, 0.57, -0.00, 3, 109, 408, 6, 
6731,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 6, 18.00, 42.49, 2.50, 1.00, 0.00, 
6736,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 6, 1, 16.00, 42.49, 2.50, 1.00, 0.00, 
6741,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 6, 1, 2, 15.00, 50.14, 2.50, 1.00, 0.00, 
6751,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 6, 1, 2, 3, 15.00, 50.29, 2.50, 1.00, 0.00, 
6761,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 1, 2, 3, 3, 15.00, 50.44, 2.50, 1.00, 0.00, 
6771,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 3, 3, 3, 12.00, 58.12, 2.50, 1.00, 0.00, 
6781,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 3, 3, 14.00, 53.28, 2.50, 1.00, 0.00, 
6791,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 50.93, 2.50, 1.00, 0.00, 
6801,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 51.08, 2.50, 1.00, 0.00, 
6811, 109.87, -3.62, -174.94, 0.76, 0.00, -9.72, 1.38, -0.84, 0.02, -0.62, 0.85, -9.74, -1.50, -59.56, -5.50, -0.04, -0.02, 0.05, 109.87, -3.62, -174.94, 0.05, 0.82, 0.57, -0.00, 3, 109, 409, 11, 
6830,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 9, 21.00, 36.17, 2.50, 1.00, 0.00, 
6836,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 9, 2, 20.00, 36.17, 2.50, 1.00, 0.00, 
6841,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 9, 2, 2, 19.00, 41.28, 2.50, 1.00, 0.00, 
6848,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 9, 2, 2, 2, 18.00, 41.28, 2.50, 1.00, 0.00, 
6853,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 2, 2, 2, 1, 16.00, 48.92, 2.50, 1.00, 0.00, 
6861,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 1, 2, 9.00, 48.92, 2.50, 1.00, 0.00, 
6871,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 3, 10.00, 64.12, 2.50, 1.00, 0.00, 
6881,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 2, 3, 3, 11.00, 61.81, 2.50, 1.00, 0.00, 
6891,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 3, 3, 3, 12.00, 59.49, 2.50, 1.00, 0.00, 
6901,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 3, 3, 14.00, 54.65, 2.50, 1.00, 0.00, 
6911,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 52.30, 2.50, 1.00, 0.00, 
6915, 109.75, -3.69, -174.94, -1.59, -0.89, -9.83, -0.96, -1.74, -0.08, -0.62, 0.84, -9.75, -3.19, -59.69, -3.50, 0.06, 0.11, -0.00, 109.75, -3.62, -175.00, 0.05, 0.82, 0.57, -0.00, 3, 109, 409, 7, 
6933,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 7, 19.00, 42.41, 2.50, 1.00, 0.00, 
6938,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 7, 2, 18.00, 42.41, 2.50, 1.00, 0.00, 
6944,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 7, 2, 2, 17.00, 47.54, 2.50, 1.00, 0.00, 
6951,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 7, 2, 2, 2, 16.00, 47.54, 2.50, 1.00, 0.00, 
